DateTime,production_kWh,demand_kWh,spot_price_rp_per_kWh,cost_opt__grid_import_kWh,cost_opt__grid_export_kWh,cost_opt__battery_charge_kWh,cost_opt__battery_discharge_kWh,cost_opt__battery_soc_kWh,emissions_opt__grid_import_kWh,emissions_opt__grid_export_kWh,emissions_opt__battery_charge_kWh,emissions_opt__battery_discharge_kWh,emissions_opt__battery_soc_kWh,cost_opt__step_cost_rp,emissions_opt__step_cost_rp,cost_opt__step_emissions_kgco2,emissions_opt__step_emissions_kgco2
2024-03-10 22:15:00,1233.0,1737.212,7.2264756,504.2119999997155,0.0,7.141857114465024e-11,3.746281708248954e-10,200.0000000038199,452.7319774104944,2.6469788919059305e-14,1.899765853667576e-09,54.18949746463727,1257.8376722543185,3643.675715225153,3272.7403780460195,176.4741999999004,158.45619209367302
2024-03-10 22:30:00,1232.9,1666.624,7.2264756,433.7240000000232,0.0,7.086900702473775e-11,5.0126747289812526e-11,200.0000000038371,381.6865034516779,1.8101966267017417e-10,1.8750991680809005e-09,54.77631215829282,1203.0613600978086,3134.2959031345695,2759.343730284761,151.8034000000081,133.59027620808726
2024-03-10 22:45:00,1272.8,1910.744,7.2264756,637.9439999973276,0.0,7.08621056262825e-11,2.8875388922826226e-09,200.00000000101687,559.6159161628381,-9.047323636355599e-14,1.9089493220011575e-09,82.45061456744291,1120.610745532179,4610.0867501471475,4045.6997758137823,223.28039999906466,195.8655706569933
2024-03-10 23:00:00,1272.9,1799.016,7.0049928,526.1159999999306,0.0,1.0046348640510275e-10,1.7877160291520067e-10,200.00000000093354,409.5203810664789,-1.307956682821158e-14,1.9136751972253604e-09,122.73223045835239,997.8785150756448,3685.4387919643195,2871.141965433146,184.1405999999757,143.3321333732676
2024-03-10 23:15:00,1353.0,1971.092,7.0049928,618.0919999998616,0.0,9.196133542985393e-11,2.4258240669112037e-10,200.00000000077833,444.0953416869622,-8.20335315789792e-16,1.9202283528722713e-09,183.15437717364017,814.7241379038286,4329.730009736637,3114.547758574221,216.33219999995157,155.43336959043674
2024-03-10 23:30:00,1272.9,1831.872,7.0049928,558.9719999997748,0.0,8.256594516881979e-11,3.2400174999055345e-10,200.00000000053276,275.7013479346517,-2.2549578561147738e-14,1.9274691963108393e-09,298.17963375502706,516.5445041506325,3915.5948354000307,1937.2495499076695,195.64019999992115,96.4954717771281
2024-03-10 23:45:00,1272.8,1742.26,7.0049928,469.4599999995074,0.0,7.200546743642286e-11,5.944283795188851e-10,200.00000000000674,168.74272105745024,1.8230274309732433e-10,1.9231774915070045e-09,316.5445041522687,200.00000000019077,3288.5639198845624,1188.3724361416544,164.31099999982757,59.05995237010758
2024-03-11 00:00:00,1313.0,1758.968,6.869304,445.9679999999999,0.0,5.238592932111253e-13,6.974046265078195e-13,200.00000000000654,445.9680000163612,3.4462501887042865e-11,1.6661465245676466e-08,3.524212459945879e-10,200.00000001566673,3063.489766271999,3063.489766384493,156.08879999999996,156.0888000057264
2024-03-11 00:15:00,1232.9,1981.344,6.869304,748.444000000001,0.0,1.79768302291763e-12,7.795264370847888e-13,200.00000000000747,748.4440000069893,-1.5793570335925476e-14,7.3422529124275715e-09,3.714568658631616e-10,200.00000002227043,5141.2893629760065,5141.289363024166,261.95540000000034,261.95540000244625
2024-03-11 00:30:00,1312.9,1975.4,6.869304,662.500000000001,0.0,1.789439540356246e-12,8.883354479089036e-13,200.00000000000827,662.5000000018915,7.402209270873705e-14,2.2653924582581586e-09,3.9362618351433676e-10,200.0000000240289,4550.913900000007,4550.913900013045,231.87500000000034,231.87500000066203
2024-03-11 00:45:00,1273.1,1976.456,6.869304,703.3560000000006,0.0,1.4935688270299147e-12,9.97153923598285e-13,200.0000000000087,703.3560000016288,1.3955582024361159e-14,2.033195499982765e-09,4.2570329634441725e-10,200.00000002553475,4831.566184224003,4831.566184235237,246.17460000000017,246.17460000057005
2024-03-11 01:00:00,1232.8,1869.948,6.5258388,1137.1479999998264,0.0,499.99999999982697,6.078947483165385e-13,674.9999999998452,637.1480000014078,-6.17191817402285e-14,1.8192625982071942e-09,4.331899519541098e-10,200.00000002682987,7430.844539741263,4157.925139751633,398.00179999993924,223.00180000049272
2024-03-11 01:15:00,1353.0,2032.972,6.5258388,1179.9719999998556,0.0,499.99999999985636,6.07560476081267e-13,1149.9999999997056,679.972000001246,3.821370845543397e-15,1.6559167370644445e-09,4.3148717579618787e-10,200.00000002797148,7710.307060512655,4437.387660521773,412.9901999999494,237.9902000004361
2024-03-11 01:30:00,1272.9,1996.884,6.5258388,1223.9839999998726,0.0,499.9999999998734,6.074683775073152e-13,1624.9999999996012,723.9840000011189,-9.967463865993175e-14,1.5318702324424588e-09,4.344747516946655e-10,200.0000000289923,7997.522277778366,4724.602877786542,428.3943999999554,253.3944000003916
2024-03-11 01:45:00,1233.0,1998.06,6.5258388,1265.0599999998833,0.0,499.9999999998839,6.074449622145481e-13,2099.999999999462,765.0600000010137,5.596705011318897e-14,1.4349431651586309e-09,4.4342484236325683e-10,200.00000002991206,8265.577632327237,4992.658232334652,442.77099999995914,267.7710000003548
2024-03-11 02:00:00,1313.1,2041.544,6.5296764,1163.6007945848835,0.0,435.15679458488387,6.105708403211176e-13,2513.3989548550926,728.4440000009278,-3.0898672292736246e-14,1.3571234515948744e-09,4.521280462651753e-10,200.0000000307492,7606.639783313858,4756.503595527694,407.2602781047092,254.9554000003247
2024-03-11 02:15:00,1232.9,2008.68,6.5296764,1218.1854054693301,0.0,442.40540546933073,6.10612377433805e-13,2933.6840900509683,775.7800000008547,9.800998174935182e-14,1.2922229339091401e-09,4.606561030524002e-10,200.00000003151615,7963.204601026902,5065.592357597615,426.3648919142655,271.52300000029913
2024-03-11 02:30:00,1232.9,2255.508,6.5296764,1473.4234221287845,0.0,450.81542212878537,6.107009857886453e-13,3361.9587410733047,1022.6080000007903,-4.489560578770785e-14,1.236236275023797e-09,4.690664314756753e-10,200.00000003222152,9629.994455124137,6677.299324056395,515.6981977450746,357.9128000002766
2024-03-11 02:45:00,1273.0,2392.296,6.5296764,1580.392062028053,0.0,461.09606202805384,6.109220766609415e-13,3799.9999999999586,1119.2960000007333,-3.606354310237814e-14,1.1870778674274995e-09,4.77404554636348e-10,200.00000003287184,10328.670671412476,7308.6406758192215,553.1372217098185,391.75360000025665
2024-03-11 03:00:00,1193.0,2136.12,6.6208194,943.1200000000046,0.0,5.388247107631859e-12,6.839019941385286e-13,3799.999999999963,943.1200000006818,-1.8942378048100453e-14,1.1433345509497678e-09,4.857073220183861e-10,200.0000000334723,6244.22719252803,6244.227192532547,330.0920000000016,330.0920000002386
2024-03-11 03:15:00,873.0,2016.764,6.6208194,1143.7640000000056,0.0,6.2570110313726855e-12,6.714006560061214e-13,3799.9999999999686,1143.7640000006345,-3.147187913926625e-14,1.1039372885875837e-09,4.940061984698776e-10,200.00000003402704,7572.6548802216375,7572.654880225833,400.31740000000195,400.31740000022205
2024-03-11 03:30:00,832.9,1861.296,6.6208194,1028.3960000000072,0.0,7.727700304471974e-12,6.573673098497724e-13,3799.9999999999754,1028.3960000005911,6.099127821714012e-14,1.068098730554884e-09,5.023321466906747e-10,200.0000000345394,6808.824187682448,6808.824187686346,359.9386000000025,359.93860000020686
2024-03-11 03:45:00,752.9,1752.38,6.6208194,999.4800000000106,0.0,1.1024253713228183e-11,6.403787924909928e-13,3799.999999999985,999.4800000005501,-3.8749694642292446e-14,1.0352336008833535e-09,5.107136108331925e-10,200.00000003501216,6617.37657391207,6617.376573915673,349.8180000000037,349.8180000001925
2024-03-11 04:00:00,713.1,1675.52,6.8616288,962.4200000000008,0.0,1.7199334345847723e-12,9.0758365883339e-13,3799.999999999986,962.4200000005117,3.1082721032443805e-14,1.0048889556839996e-09,5.191742966526719e-10,200.0000000354476,6603.768789696005,6603.768789699542,336.84700000000026,336.84700000017904
2024-03-11 04:15:00,753.6,1688.712,6.8616288,935.1120000000011,0.0,1.9427191511458224e-12,8.532369880236429e-13,3799.999999999987,935.1120000004753,-4.3580520052127484e-14,9.767144890180518e-10,5.277328841936033e-10,200.00000003584776,6416.391430425608,6416.391430428891,327.2892000000004,327.2892000001663
2024-03-11 04:30:00,833.5,1628.364,6.8616288,794.8640000000015,0.0,2.25292026957635e-12,8.021976244044019e-13,3799.999999999988,794.8640000004408,-6.256881948316084e-14,9.504579639605867e-10,5.364542371519981e-10,200.00000003621426,5454.06171448321,5454.0617144862545,278.2024000000005,278.2024000001543
2024-03-11 04:45:00,873.6,1570.484,6.8616288,696.884000000002,0.0,2.7497321756695267e-12,7.513189240093626e-13,3799.99999999999,696.8840000004078,6.603289963374027e-15,9.260022137101698e-10,5.453688876368157e-10,200.00000003654858,4781.759324659213,4781.759324662027,243.90940000000066,243.9094000001427
2024-03-11 05:00:00,913.5,1576.924,7.0832502,663.4240000000002,0.0,1.2819605178405654e-12,1.0580497115561164e-12,3799.99999999999,663.4240000003765,6.654706625156728e-14,9.035611318397932e-10,5.548388130232132e-10,200.00000003685213,4699.198180684802,4699.198180687496,232.19840000000005,232.19840000013176
2024-03-11 05:15:00,1113.2,1581.792,7.0832502,468.59200000000044,0.0,1.4585868439025455e-12,9.57193673610904e-13,3799.9999999999905,468.59200000037623,3.443203934862592e-11,8.760222603744483e-10,5.622042352059625e-10,200.00000003712213,3319.1543777184033,3319.15437772085,164.00720000000015,164.00720000013166
2024-03-11 05:30:00,1392.9,1589.496,7.0832502,196.59600000000088,0.0,1.7100790996779394e-12,8.686944080247781e-13,3799.9999999999914,196.59600000031787,3.444104383740379e-11,8.515813413592296e-10,5.980568283442053e-10,200.00000003733308,1392.5386563192062,1392.5386563212367,68.80860000000031,68.80860000011126
2024-03-11 05:45:00,1632.9,1723.32,7.0832502,90.4200000000012,0.0,2.1081570306145188e-12,7.885740744092085e-13,3799.9999999999927,90.42000000018099,3.463615423117401e-11,8.597702892514103e-10,7.508007141346362e-10,200.00000003739908,640.4674830840086,640.4674830850688,31.647000000000418,31.647000000063343
2024-03-11 06:00:00,1672.9,1842.128,7.2569016,169.22800000000024,0.0,1.344782934448567e-12,9.753944209346844e-13,3799.999999999993,169.22800000025526,3.4508504441563934e-11,8.183061272863668e-10,6.288302411335683e-10,200.00000003754764,1228.0709439648017,1228.070943966431,59.229800000000075,59.22980000008934
2024-03-11 06:15:00,1552.8,1898.508,7.2569016,345.70800000000094,0.0,1.652957357278548e-12,8.52984719575859e-13,3799.999999999994,345.7080000002687,3.44606754536149e-11,8.018517448334442e-10,5.975478134219794e-10,200.00000003771186,2508.7689383328066,2508.7689383345282,120.99780000000032,120.99780000009405
2024-03-11 06:30:00,1512.9,1956.72,7.2569016,443.8200000000015,0.0,2.2495526515224168e-12,7.45050770403035e-13,3799.9999999999955,443.82000000024516,3.4608837654439055e-11,7.876329074629068e-10,6.073886696334949e-10,200.00000003785271,3220.758068112011,3220.758068113556,155.33700000000053,155.3370000000858
2024-03-11 06:45:00,1432.9,2028.784,7.2569016,595.8840000000037,0.0,4.167039101662876e-12,6.408174951205462e-13,3799.9999999999986,595.8840000001867,2.9241604797260316e-14,7.750806801931631e-10,6.194064571148072e-10,200.0000000379696,4324.271553014427,4324.271553015783,208.55940000000126,208.55940000006532
2024-03-11 07:00:00,1432.9,2032.988,8.365968,222.10333303308897,0.0,5.092399446876287e-13,397.87859680727524,3402.121403192724,600.0880000001628,1.0492344840205699e-14,7.600296077171428e-10,6.28674261520662e-10,200.00000003806298,1866.0669487843109,5020.31700518539,77.73616656158113,210.03080000005696
2024-03-11 07:15:00,1432.9,2013.808,8.365968,180.72606469474556,0.0,5.091059477546725e-13,421.244142426584,2980.8772607661404,580.9080000001393,-2.8058480018598593e-14,7.457700584466084e-10,6.382757230735669e-10,200.00000003813318,1520.373356850703,4859.857738945193,63.25412264316094,203.31780000004875
2024-03-11 07:30:00,1392.9,1994.412,8.365968,225.61693956691255,0.0,5.09067703370071e-13,395.6790109821978,2585.198249783945,601.5120000001162,3.0796117609178804e-14,7.321033986288847e-10,6.482447997445059e-10,200.00000003818045,1895.4176768943685,5032.230143617,78.96592884841938,210.52920000004067
2024-03-11 07:45:00,1433.0,2036.636,8.365968,237.6976627053911,0.0,5.090550541638485e-13,385.19824978379927,2200.0000000001464,603.6360000000932,2.3400145753374457e-14,7.189734004551043e-10,6.58709045967508e-10,200.00000003820475,1996.2750048637715,5049.999459648807,83.19418194688689,211.2726000000326
2024-03-11 08:00:00,1512.9,2188.02,8.8178454,200.1200000000012,0.0,3.3287938820620276e-13,499.999999999999,1700.0000000001444,675.12000000007,-1.411690859716293e-15,7.063294150955191e-10,6.696665521372866e-10,200.0000000382061,1774.6272214480105,5953.103786448644,70.04200000000041,236.2920000000245
2024-03-11 08:15:00,1592.8,2232.408,8.8178454,164.60800000000125,0.0,3.328853585940321e-13,499.999999999999,1200.000000000146,639.608000000047,3.649218514111397e-15,6.941283553800123e-10,6.811217408229236e-10,200.0000000381844,1461.487895603211,5639.964460603642,57.61280000000043,223.86280000001645
2024-03-11 08:30:00,1432.9,2236.004,8.8178454,328.1040000000011,0.0,3.328991252418528e-13,499.999999999999,700.0000000001473,803.1040000000237,-2.5015807567821128e-14,6.823297497762087e-10,6.930847347864227e-10,200.00000003813952,2903.1703471216097,7081.646912121836,114.83640000000038,281.08640000000827
2024-03-11 08:45:00,1432.6,2152.576,8.8178454,244.97600000000142,0.0,3.329356916244073e-13,499.999999999999,200.00000000014933,719.9760000000007,-3.036076164784879e-14,6.708941516480466e-10,7.055740596818849e-10,200.0000000380713,2170.1604947104124,6348.637059710433,85.74160000000049,251.99160000000023
2024-03-11 09:00:00,1392.2,2146.276,8.3400642,754.0759999999822,0.0,5.233562895643061e-13,1.9162976157455924e-11,200.00000000013065,754.075999999977,5.438205224676834e-14,6.597817764136468e-10,7.186181187873036e-10,200.00000003797948,6289.042251679051,6289.042251679035,263.92659999999375,263.92659999999194
2024-03-11 09:15:00,1392.3,2051.448,8.3400642,659.1479999999791,0.0,5.213210945770866e-13,2.2481126177121083e-11,200.00000000010866,659.1479999999532,-4.3489349491484537e-14,6.489505588718608e-10,7.322445892904775e-10,200.00000003786374,5497.336637301427,5497.336637301237,230.70179999999266,230.7017999999836
2024-03-11 09:30:00,1432.3,1924.772,8.3400642,492.4719999999735,0.0,5.188626428509522e-13,2.8421751458484784e-11,200.00000000008075,492.4719999999292,1.5498507424734028e-15,6.383733485403054e-10,7.464683735502672e-10,200.00000003772374,4107.24809670218,4107.248096701837,172.36519999999072,172.3651999999752
2024-03-11 09:45:00,1393.0,1880.5,8.3400642,487.4999999999589,0.0,5.155685950877326e-13,4.380404038068175e-11,200.00000000003743,487.4999999999048,-4.4024273159262717e-14,6.279142351472283e-10,7.611399341746553e-10,200.0000000375591,4065.781297499658,4065.7812974992344,170.62499999998562,170.62499999996666
2024-03-11 10:00:00,1392.9,1789.812,8.164494,396.91199999999793,0.0,6.405666640678216e-13,2.6262210259386047e-12,200.0000000000354,396.9119999999123,3.454157644590039e-11,6.242576826558793e-10,7.855592428721719e-10,200.0000000373666,3240.585642527983,3240.5856425270304,138.91919999999928,138.9191999999693
2024-03-11 10:15:00,1432.9,1768.0,8.164494,335.09999999999786,0.0,6.297529410056677e-13,2.8364868256921663e-12,200.00000000003317,335.0999999998858,3.4493256769732216e-11,6.164643350913684e-10,8.053077194892025e-10,200.00000003714692,2735.9219393999824,2735.9219393988146,117.28499999999924,117.28499999996004
2024-03-11 10:30:00,1432.9,1751.664,8.164494,318.76399999999757,0.0,6.186004848886349e-13,3.1017204591455517e-12,200.00000000003064,318.76399999985887,3.449337567418445e-11,6.077867357621655e-10,8.245354038210681e-10,200.0000000368998,2602.5467654159797,2602.5467654145946,111.56739999999914,111.5673999999506
2024-03-11 10:45:00,1432.8,1729.672,8.164494,296.8719999999974,0.0,6.06962936741566e-13,3.4514209706879095e-12,200.00000000002777,296.871999999831,3.453386485737125e-11,5.998126241567661e-10,8.456829649538741e-10,200.00000003662393,2423.809662767979,2423.809662766367,103.90519999999908,103.90519999994085
2024-03-11 11:00:00,1433.0,1731.864,8.0368938,298.863999999999,0.0,7.203369540916885e-13,1.8809840527724657e-12,200.00000000002657,298.86399999980296,3.4530817642113306e-11,5.911779307190765e-10,8.66089349001696e-10,200.00000003631945,2401.938228643192,2401.938228641368,104.60239999999965,104.60239999993102
2024-03-11 11:15:00,1432.8,1882.616,8.0368938,449.8159999999988,0.0,7.022278832481369e-13,2.0259814722302433e-12,200.0000000000252,449.81599999977743,3.4513785921027794e-11,5.774769464700347e-10,8.78515326999986e-10,200.00000003598953,3615.12342154079,3615.1234215387626,157.43559999999957,157.4355999999221
2024-03-11 11:30:00,1432.9,1835.148,8.0368938,402.2479999999984,0.0,6.84075131325777e-13,2.206173936847668e-12,200.00000000002368,402.2479999997471,3.448422410253982e-11,5.712495142716489e-10,9.036416617150961e-10,200.00000003562857,3232.824457262387,3232.8244572601197,140.78679999999943,140.78679999991147
2024-03-11 11:45:00,1392.9,1928.612,8.0368938,535.7119999999984,0.0,6.656898795531867e-13,2.4392271160888986e-12,200.00000000002186,535.7119999996956,7.912645690576203e-14,5.547647598464281e-10,9.044037377727368e-10,200.00000003525122,4305.460451385587,4305.460451383182,187.49919999999943,187.49919999989348
2024-03-11 12:00:00,1472.8,1973.752,7.363395,951.5049907595861,0.0,450.55299075958675,5.447341358578351e-13,628.0253412216289,500.95199999966627,-3.7383383064526213e-14,5.464471223605438e-10,9.26460474851877e-10,200.00000003484388,7015.318151249374,3688.7074520375727,333.02674676585514,175.3331999998832
2024-03-11 12:15:00,1353.0,1825.528,7.363395,919.8601581909801,0.0,447.3321581909806,5.445410252564961e-13,1052.990891503059,472.5279999996518,3.4531673191468646e-11,5.448796591873972e-10,9.764569645475535e-10,200.00000003438504,6782.240332686491,3479.4103125572124,321.95105536684304,165.3847999998781
2024-03-11 12:30:00,1312.9,1664.004,7.363395,796.9787500160497,0.0,445.87475001605054,5.444653714434034e-13,1476.571904018307,351.1039999996125,3.443983904484467e-11,5.408128490392086e-10,1.013246046527999e-09,200.00000003388558,5877.386837974751,2585.3174380769237,278.9425625056174,122.88639999986437
2024-03-11 12:45:00,1272.9,1671.644,7.363395,844.45778540378,0.0,445.71378540378066,5.444280361369126e-13,1900.0000001519,398.7439999995767,3.4446242819924284e-11,5.306682934877113e-10,1.0403303049751067e-09,200.00000003334938,6226.990510461342,2936.1095758766605,295.560224891323,139.56039999985185
2024-03-11 13:00:00,1232.9,1581.896,7.3624356,848.9959999586639,0.0,499.99999995866455,5.4379199751525e-13,2375.0000001126245,348.99599999953415,3.448853545416283e-11,5.249343997676403e-10,1.079095858893056e-09,200.00000003276898,6260.678374352439,2569.4605746539487,297.14859998553237,122.14859999983695
2024-03-11 13:15:00,1192.9,1474.632,7.3624356,781.7319999600112,0.0,499.9999999600118,5.437989101048104e-13,2850.0000000746254,281.73199999948395,3.45643705497444e-11,5.198120599323591e-10,1.1267378809479145e-09,200.00000003213606,5765.451506163986,2074.233706455179,273.6061999860039,98.60619999981938
2024-03-11 13:30:00,1353.0,1488.244,7.3624356,635.2439999604043,0.0,499.9999999604049,5.438419676879602e-13,3325.000000036989,135.24399999941795,3.445203574465806e-11,5.195711292845309e-10,1.1957748287643594e-09,200.00000003143387,4686.9430399940875,995.7252402818955,222.33539998614148,47.33539999979628
2024-03-11 13:45:00,1352.9,1778.724,7.3624356,925.8239999592397,0.0,499.9999999592404,5.440702965626698e-13,3799.999999998276,425.8239999993996,3.452011288580452e-11,4.986723264139778e-10,1.193114676284121e-09,200.0000000307145,6826.31957663349,3135.101776929759,324.03839998573386,149.03839999978985
2024-03-11 14:00:00,1353.0,1782.64,7.3710702,429.64000000012004,0.0,1.2047322929123548e-10,5.491165740670619e-13,3799.9999999983897,429.63999999934674,3.445893475076388e-11,4.912224942131907e-10,1.2410944056316653e-09,200.00000002994005,3166.906600728887,3166.9066007229653,150.374000000042,150.37399999977134
2024-03-11 14:15:00,1312.9,1706.428,7.3710702,393.52800000010996,0.0,1.1043969892888899e-10,5.483863148355389e-13,3799.999999998494,393.52799999928453,3.450918844303043e-11,4.850363449098762e-10,1.300035417425155e-09,200.00000002910082,2900.722513666413,2900.722513660108,137.73480000003846,137.73479999974958
2024-03-11 14:30:00,1313.0,1749.044,7.3710702,436.0440000001367,0.0,1.371060531715773e-10,5.4741862874842e-13,3799.999999998624,436.04399999922407,3.448726680751668e-11,4.759625349556006e-10,1.3541854274219667e-09,200.0000000281988,3214.1109342898103,3214.1109342828627,152.61540000004783,152.61539999972842
2024-03-11 14:45:00,1312.9,1714.604,7.3710702,401.7040000014355,0.0,1.4360323387233379e-09,5.460384152424069e-13,3799.9999999999877,401.70399999914633,3.445808887791303e-11,4.691700491109806e-10,1.4286797463385764e-09,200.00000002721583,2960.9883836314098,2960.9883836142913,140.5964000005024,140.59639999970122
2024-03-11 15:00:00,1313.0,1655.144,7.7836122,342.1440000000002,0.0,1.1426684626922362e-12,9.900220908488212e-13,3799.9999999999877,342.14399999905527,3.4584982208825305e-11,4.6299127953817326e-10,1.5182251402248714e-09,200.00000002613746,2663.1162125568017,2663.116212549217,119.75040000000006,119.75039999966934
2024-03-11 15:15:00,1352.9,1672.924,7.7836122,320.0240000000003,0.0,1.2526166095209398e-12,9.168028769617222e-13,3799.9999999999877,320.0239999989542,3.459394725974915e-11,4.5535637077393637e-10,1.6164651067337998e-09,200.00000002495358,2490.9427106928024,2490.9427106844323,112.0084000000001,112.00839999963397
2024-03-11 15:30:00,1272.9,1533.312,7.7836122,260.4120000000004,0.0,1.3865582090043697e-12,8.534046471179491e-13,3799.999999999988,260.41199999882826,3.444087311350874e-11,4.4872665208150336e-10,1.7418004083329108e-09,200.00000002363805,2026.946020226403,2026.9460202170555,91.14420000000013,91.14419999958989
2024-03-11 15:45:00,1353.0,1707.764,7.7836122,354.7640000000007,0.0,1.5585626281227285e-12,7.964929872065642e-13,3799.9999999999886,354.7639999987097,3.447166460699559e-11,4.3697381428347767e-10,1.854337428183403e-09,200.00000002219883,2761.3453985208057,2761.345398510535,124.16740000000023,124.1673999995484
2024-03-11 16:00:00,1312.9,1667.816,7.7625054,354.91600000000125,0.0,1.962143022595177e-12,7.195507323793398e-13,3799.9999999999895,354.9159999985522,3.452159137978095e-11,4.2809000506786876e-10,2.0109017172774413e-09,200.00000002059463,2755.03736654641,2755.0373665349425,124.22060000000043,124.22059999949326
2024-03-11 16:15:00,1353.0,1642.56,7.7625054,289.5600000000017,0.0,2.395371342955605e-12,6.728376534230132e-13,3799.9999999999914,289.55999999832505,3.450388756176892e-11,4.20137228121769e-10,2.2416131078076273e-09,200.00000001875213,2247.711063624013,2247.7110636107836,101.34600000000059,101.34599999941376
2024-03-11 16:30:00,1312.6,1613.96,7.7625054,301.36000000000286,0.0,3.294500932305015e-12,6.237161793635626e-13,3799.9999999999936,301.35999999802857,3.4530298770058505e-11,4.099910320639645e-10,2.54324049537083e-09,200.0000000165984,2339.308627344022,2339.308627328488,105.476000000001,105.47599999930999
2024-03-11 16:45:00,1312.4,1689.024,7.7625054,376.6240000000054,0.0,6.167077457381638e-12,5.671315671713885e-13,3799.999999999999,376.62399999679695,3.445765731123807e-11,3.988225174915948e-10,3.8274974847526955e-09,200.0000000131498,2923.5458337696423,2923.5458337445534,131.8184000000019,131.81839999887893
2024-03-11 17:00:00,1392.8,1720.916,8.932014,328.11599999999873,0.0,6.139389039871728e-13,1.980026133887226e-12,3799.9999999999977,328.115999993695,3.4445405143641695e-11,3.838192945979438e-10,7.077076876783883e-09,200.00000000643732,2930.736705623989,2930.7367055675254,114.84059999999955,114.84059999779325
2024-03-11 17:15:00,1632.8,1710.268,8.932014,77.46799999999986,0.0,8.183270655228121e-13,1.0893007324897608e-12,3799.9999999999977,77.46799999400713,3.4488640166408155e-11,3.7332919736307243e-10,6.737644889058536e-09,200.00000000005434,691.9452605519988,691.9452604983057,27.11379999999995,27.113799997902493
2024-03-11 17:30:00,2192.9,1744.352,8.932014,0.0,448.54799999999955,1.2015511350920131e-12,7.528175206797336e-13,3799.9999999999977,3.462893223581988e-11,14.921820097772581,460.8061896095451,28.610536533982152,609.1553435951403,-4006.437015671996,-123.49357149560623,0.0,1.2120126282536957e-11
2024-03-11 17:45:00,2232.8,1839.704,8.932014,0.0,393.095999999998,2.7377454555673625e-12,5.476554879926797e-13,3800.0,3.464192153349987e-11,12.705745040477154,423.34608844446547,45.216666826218734,966.1174607911644,-3511.1389753439826,-104.11663747624941,0.0,1.2124672536724953e-11
2024-03-11 18:00:00,2312.8,1894.868,12.0318354,0.0,812.839032327402,3.591628581565169e-13,415.6916129762128,3384.308387023787,3.4633499986348824e-11,14.827762730226425,440.74879803721905,39.62585343937956,1345.2029654871226,-9771.631611399056,-168.79770749039028,0.0,1.2121724995222088e-11
2024-03-11 18:15:00,2312.8,1996.116,12.0318354,0.0,693.7761861589664,3.5903422816989823e-13,396.939143325228,2987.3692436985593,3.4668288950863956e-11,14.336405289088702,359.781924201928,60.45718893787561,1626.5386045410714,-8339.462093437938,-164.08848640279152,0.0,1.2133901132802384e-11
2024-03-11 18:30:00,2272.4,2066.184,12.0318354,0.0,580.482956822966,3.589796181823135e-13,393.9652177083858,2593.4040259901744,3.469137799835646e-11,14.391838107221247,261.0688773787056,72.88917419567608,1801.6648638552108,-6976.396084645066,-166.48106617762855,0.0,1.214198229942476e-11
2024-03-11 18:45:00,2112.1,1905.052,12.0318354,0.0,580.781824690663,3.5896657143970607e-13,393.40402599017204,2200.0000000000036,3.469148277972017e-11,13.915297036883544,261.78899458052786,72.26978064987024,1978.094628056808,-6980.00323746991,-160.74538798486518,0.0,1.214201897290206e-11
2024-03-11 19:00:00,2232.2,2086.252,12.9480624,0.0,620.9479999999992,2.0432304092466165e-13,499.9999999999995,1700.0000000000007,3.4706333191744394e-11,10.865339428196137,209.69594686693614,78.54030136326077,2098.765476217136,-8030.073451155189,-134.9203679484106,0.0,1.2147216617110537e-11
2024-03-11 19:15:00,2112.2,1960.376,12.9480624,0.0,626.8239999999992,2.0432525840066928e-13,499.9999999999995,1199.999999999999,3.4707771968684863e-11,10.721726133681386,214.66899037569368,77.43864895720057,2225.262368116808,-8106.156265817589,-132.98342622751002,0.0,1.2147720189039702e-11
2024-03-11 19:30:00,2232.8,2085.18,12.9480624,0.0,622.6199999999997,2.043330660029612e-13,499.9999999999995,700.0,3.4712483870668904e-11,10.402665003364405,211.26580662903615,77.94575961301634,2348.0191248013894,-8051.722611487995,-128.910124264568,0.0,1.2149369354734115e-11
2024-03-11 19:45:00,2232.8,2176.148,12.9480624,0.0,531.6519999999994,2.0435957166234916e-13,499.9999999999995,200.00000000000063,3.47421583418283e-11,8.27030168192772,142.61701862292338,99.19507400506981,2384.310218488114,-6873.863271084791,-102.24814039141535,0.0,1.2159755419639904e-11
2024-03-11 20:00:00,2152.8,1956.944,10.390302,0.0,195.8559999999988,1.8948048510389186e-12,4.999877811598736e-13,200.00000000000193,3.470623898135187e-11,10.511358931399457,253.6113726974017,71.85971750396445,2553.381305046665,-2035.0029885119875,-102.7067719232497,0.0,1.2147183643473153e-11
2024-03-11 20:15:00,2232.8,1936.992,10.390302,0.0,295.8079999999999,9.815903098986473e-13,6.766041019297143e-13,200.0000000000022,3.467889641222506e-11,11.692594472148187,341.9092709698238,60.83564783361798,2817.359464634348,-3073.5344540159986,-113.4346893527211,0.0,1.213761374427877e-11
2024-03-11 20:30:00,2152.8,1785.112,10.390302,0.0,367.68800000000033,6.877512945112209e-13,9.86600198536753e-13,200.00000000000185,3.4656488765469166e-11,11.818159064503448,402.8641288050612,49.46767144161042,3150.612715557519,-3820.3893617760036,-113.74760575893478,0.0,1.2129771067914208e-11
