DateTime,cost_opt__grid_import_kWh,cost_opt__grid_export_kWh,cost_opt__battery_charge_kWh,cost_opt__battery_discharge_kWh,cost_opt__battery_soc_kWh,emissions_opt__grid_import_kWh,emissions_opt__grid_export_kWh,emissions_opt__battery_charge_kWh,emissions_opt__battery_discharge_kWh,emissions_opt__battery_soc_kWh,cost_opt__monthly_power_tariff_rp,emissions_opt__monthly_power_tariff_rp,cost_opt__battery_fixed_cost_rp,emissions_opt__battery_fixed_cost_rp,cost_opt__runofriver_profit_rp,emissions_opt__runofriver_profit_rp,cost_opt__step_cost_rp,emissions_opt__step_cost_rp,cost_opt__step_emissions_kgco2,emissions_opt__step_emissions_kgco2
2024-01-01 02:45:00,342.6160000000005,0.0,0.0,333.2968421052627,500.0,0.0,0.0,0.0,693.9452631578948,3099.8568421052632,0.0,0.0,0.0,0.0,13207.35,13207.35,-12383.004940288,-13207.35,51.20423030000007,7.3493823
2024-01-01 03:00:00,375.0239999999999,0.0,0.0,0.0,500.0,375.0239999999999,0.0,0.0,0.0,3099.8568421052632,0.0,0.0,0.0,0.0,13470.6,13470.6,-12670.725561312,-12670.725561312,55.49894279999999,55.49894279999999
2024-01-01 03:15:00,774.6999999999998,0.0,0.0,0.0,500.0,254.3986399999983,0.0,0.0,547.6856421052648,2552.1711999999984,0.0,0.0,0.0,0.0,9831.25,9831.25,-8178.9218086,-9288.652807892324,104.63231249999998,38.03373841999978
2024-01-01 03:30:00,810.1199999999999,0.0,0.0,0.0,500.0,810.1199999999999,0.0,0.0,0.0,2552.1711999999984,0.0,0.0,0.0,0.0,9050.6,9050.6,-7322.72583656,-7322.72583656,108.73167079999999,108.73167079999999
2024-01-01 03:45:00,743.108,0.0,0.0,0.0,500.0,743.108,0.0,0.0,0.0,2552.1711999999984,0.0,0.0,0.0,0.0,8271.25,8271.25,-6686.303184904,-6686.303184904,99.7204565,99.7204565
2024-01-01 04:00:00,660.5640000000001,0.0,0.0,0.0,500.0,660.5640000000001,0.0,0.0,0.0,2552.1711999999984,0.0,0.0,0.0,0.0,8271.25,8271.25,-6863.58151036,-6863.58151036,89.1548245,89.1548245
2024-01-01 04:15:00,566.1999999999998,0.0,0.0,0.0,500.0,566.1999999999998,0.0,0.0,0.0,2552.1711999999984,0.0,0.0,0.0,0.0,8270.6,8270.6,-7064.022138000001,-7064.022138000001,77.07587079999998,77.07587079999998
2024-01-01 04:30:00,404.4200000000001,0.0,0.0,0.0,500.0,404.4200000000001,0.0,0.0,0.0,2552.1711999999984,0.0,0.0,0.0,0.0,8271.25,8271.25,-7409.4269358,-7409.4269358,56.368392500000006,56.368392500000006
2024-01-01 04:45:00,361.49199999999996,0.0,0.0,0.0,500.0,361.49199999999996,0.0,0.0,0.0,2552.1711999999984,0.0,0.0,0.0,0.0,8270.6,8270.6,-7500.256933080001,-7500.256933080001,50.8732468,50.8732468
2024-01-01 05:00:00,316.55600000000004,0.0,0.0,0.0,500.0,316.55600000000004,0.0,0.0,0.0,2552.1711999999984,0.0,0.0,0.0,0.0,8266.699999999999,8266.699999999999,-7590.943475015999,-7590.943475015999,45.119268600000005,45.119268600000005
2024-01-01 05:15:00,369.356,0.0,0.0,0.0,500.0,369.356,0.0,0.0,0.0,2552.1711999999984,0.0,0.0,0.0,0.0,9046.699999999999,9046.699999999999,-8258.230575815998,-8258.230575815998,52.3117086,52.3117086
2024-01-01 05:30:00,379.8639999999998,0.0,0.0,0.0,500.0,379.8639999999998,0.0,0.0,0.0,2552.1711999999984,0.0,0.0,0.0,0.0,8527.35,8527.35,-7716.449001104001,-7716.449001104001,53.367734299999974,53.367734299999974
2024-01-01 05:45:00,336.22,0.0,0.0,0.0,500.0,336.22,0.0,0.0,0.0,2552.1711999999984,0.0,0.0,0.0,0.0,8271.25,8271.25,-7553.51645892,-7553.51645892,47.6387925,47.6387925
2024-01-01 06:00:00,427.44399999999996,0.0,0.0,0.0,500.0,427.44399999999996,0.0,0.0,0.0,2552.1711999999984,0.0,0.0,0.0,0.0,7751.25,7751.25,-6840.758374704,-6840.758374704,59.0261045,59.0261045
2024-01-01 06:15:00,440.4440000000002,0.0,0.0,0.0,500.0,440.4440000000002,0.0,0.0,0.0,2552.1711999999984,0.0,0.0,0.0,0.0,8271.9,8271.9,-7333.717282703999,-7333.717282703999,60.979826200000026,60.979826200000026
2024-01-01 06:30:00,165.3040000000001,0.0,0.0,0.0,500.0,165.3040000000001,0.0,0.0,0.0,2552.1711999999984,0.0,0.0,0.0,0.0,10351.25,10351.25,-9999.138594464,-9999.138594464,26.91898450000001,26.91898450000001
2024-01-01 06:45:00,0.0,0.0,42.02800000000002,0.0,539.9266,0.0,0.0,42.02800000000002,0.0,2592.0977999999986,0.0,0.0,0.0,0.0,11391.25,11391.25,-11391.25,-11391.25,6.3387925,6.3387925
2024-01-01 07:00:00,0.0,0.0,162.29600000000005,0.0,694.1078,0.0,0.0,162.29600000000005,0.0,2746.2789999999986,0.0,0.0,0.0,0.0,12431.25,12431.25,-12431.25,-12431.25,6.9175125,6.9175125
2024-01-01 07:15:00,0.0,0.0,334.2,0.0,1011.5978,0.0,0.0,334.20000000000005,0.0,3063.7689999999984,0.0,0.0,0.0,0.0,13990.6,13990.6,-13990.6,-13990.6,7.7852308,7.7852308
2024-01-01 07:30:00,0.0,0.0,338.1679999999999,0.0,1332.8573999999999,0.0,0.0,338.1679999999999,0.0,3385.0285999999983,0.0,0.0,0.0,0.0,12951.25,12951.25,-12951.25,-12951.25,7.2068725,7.2068725
2024-01-01 07:45:00,0.0,0.0,200.69600000000014,0.0,1523.5185999999999,0.0,0.0,200.69600000000014,0.0,3575.6897999999983,0.0,0.0,0.0,0.0,12430.6,12430.6,-12430.6,-12430.6,6.9171508,6.9171508
2024-01-01 08:00:00,20.248000000000047,0.0,0.0,0.0,1523.5185999999999,20.248000000000047,0.0,0.0,0.0,3575.6897999999983,0.0,0.0,0.0,0.0,11391.25,11391.25,-11353.426209552,-11353.426209552,8.930536500000006,8.930536500000006
2024-01-01 08:15:00,155.9480000000001,0.0,0.0,0.0,1523.5185999999999,155.9480000000001,0.0,0.0,0.0,3575.6897999999983,0.0,0.0,0.0,0.0,10868.65,10868.65,-10577.335081352,-10577.335081352,26.00932970000001,26.00932970000001
2024-01-01 08:30:00,13.051999999999907,0.0,0.0,0.0,1523.5185999999999,13.051999999999907,0.0,0.0,0.0,3575.6897999999983,0.0,0.0,0.0,0.0,11907.35,11907.35,-11882.968524648,-11882.968524648,8.296638299999989,8.296638299999989
2024-01-01 08:45:00,0.0,0.0,40.00800000000004,0.0,1561.5262,0.0,0.0,40.00800000000004,0.0,3613.697399999998,0.0,0.0,0.0,0.0,11906.699999999999,11906.699999999999,-11906.699999999999,-11906.699999999999,6.6256205999999995,6.6256205999999995
2024-01-01 09:00:00,0.0,0.0,39.952,0.0,1599.4806,0.0,0.0,39.952,0.0,3651.6517999999983,0.0,0.0,0.0,0.0,12949.300000000001,12949.300000000001,-12949.300000000001,-12949.300000000001,7.2057874,7.2057874
