DateTime,load_kWh,heatdemand_kWhth,production_kWh,spot price [Rp/kWh],cop_monthly,battery_installed,ptes_installed,battery_capacity_kwh,grid_import_kWh,grid_export_kWh,battery_charge_kWh,battery_discharge_kWh,battery_soc_kWh,prod_for_local_demand_kWh,woodchip_boiler_heat_kWhth,heatpump_heat_kWhth,heatpump_elec_kWh,heatpump_on,heatpump_nominal_kwth,heatpump_nominal_kWhth,Q_HP_kWhth,E_elec_HP_kWh,ptes_charge_kWhth,ptes_discharge_kWhth,ptes_soc_kWhth,ptes_volume_m3,woodchip_heat_supply_share,heatpump_heat_supply_share,ptes_discharge_supply_share
2024-01-27 07:15:00,417.309,718.0,528.075,6.1393464,2.95,1.0,1.0,2000.0,151.75934171678512,0.0,0.0,0.0,1050.0,417.309,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,45.15980645161299,0.0,60362.84572388838,5000.0,0.0,1.0786208329589362,0.0
2024-01-27 07:30:00,421.442,850.0,538.1,6.1393464,2.95,1.0,1.0,2000.0,145.86734171678512,0.0,0.0,0.0,1050.0,421.442,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,75.55024193548381,60287.2954819529,5000.0,0.0,0.9111173624288427,0.08888263757115743
2024-01-27 07:45:00,473.253,835.5,558.125,6.1393464,2.95,1.0,1.0,2000.0,177.65334171678512,0.0,0.0,0.0,1050.0,473.253,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,61.05024193548381,60226.245240017415,5000.0,0.0,0.9269296924769793,0.07307030752302072
2024-01-27 08:00:00,447.375,807.25,528.1,6.8008248,2.95,1.0,1.0,2000.0,0.0,0.0,0.0,191.36878075451065,858.6312192454893,447.375,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,32.80024193548381,60193.444998081926,5000.0,0.0,0.9593679257535042,0.0406320742464959
2024-01-27 08:15:00,474.307,703.0,528.1,6.8008248,2.95,1.0,1.0,2000.0,0.0,0.0,0.0,219.7182544387212,638.9129648067681,474.307,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,57.159806451612916,0.0,60250.60480453354,5000.0,0.0,1.1016355022254853,0.0
2024-01-27 08:30:00,490.291,838.75,528.125,6.8008248,2.95,1.0,1.0,2000.0,0.0,0.0,0.0,236.51720180714224,402.39576299962584,490.291,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,64.30024193548381,60186.30456259806,5000.0,0.0,0.9233380125955484,0.07666198740445164
2024-01-27 08:45:00,502.418,826.75,528.1,6.8008248,2.95,1.0,1.0,2000.0,0.0,0.0,0.0,249.30878075451065,153.0869822451152,502.418,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,52.30024193548381,60134.00432066258,5000.0,0.0,0.9367399553244828,0.06326004467551716
2024-01-27 09:00:00,515.515,878.75,528.125,6.60069,2.95,1.0,1.0,2000.0,249.91534171678512,0.0,0.0,0.0,153.0869822451152,515.515,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,104.30024193548381,60029.70407872709,5000.0,0.0,0.8813084017803883,0.11869159821961173
2024-01-27 09:15:00,505.921,873.25,528.1,6.60069,2.95,1.0,1.0,2000.0,240.3463417167851,0.0,0.0,0.0,153.0869822451152,505.921,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,98.80024193548381,59930.90383679161,5000.0,0.0,0.886859156100219,0.11314084389978106
2024-01-27 09:30:00,523.685,814.25,508.1,6.60069,2.95,1.0,1.0,2000.0,278.11034171678506,0.0,0.0,0.0,153.0869822451152,508.1,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,39.80024193548381,59891.103594856126,5000.0,0.0,0.951120366060198,0.04887963393980204
2024-01-27 09:45:00,504.143,841.25,478.1,6.60069,2.95,1.0,1.0,2000.0,238.13570858392563,0.0,0.0,53.0869822451152,100.0,478.1,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,66.80024193548381,59824.30335292064,5000.0,0.0,0.920594066049945,0.07940593395005505
2024-01-27 10:00:00,519.242,821.5,498.125,6.2314272,2.95,1.0,1.0,2000.0,283.6423417167851,0.0,0.0,0.0,100.0,498.125,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,47.05024193548381,59777.253110985155,5000.0,0.0,0.9427264249111579,0.05727357508884213
