DateTime,load_kWh,heatdemand_kWhth,production_kWh,spot price [Rp/kWh],cop_monthly,battery_installed,ptes_installed,battery_capacity_kwh,grid_import_kWh,grid_export_kWh,battery_charge_kWh,battery_discharge_kWh,battery_soc_kWh,woodchip_boiler_heat_kWhth,heatpump_heat_kWhth,heatpump_elec_kWh,heatpump_on,heatpump_nominal_kwth,heatpump_nominal_kWhth,Q_HP_kWhth,E_elec_HP_kWh,ptes_charge_kWhth,ptes_discharge_kWhth,ptes_soc_kWhth,ptes_volume_m3,woodchip_heat_supply_share,heatpump_heat_supply_share,ptes_discharge_supply_share,self_sufficiency,direct_prod_to_load_kWh,prod_to_batt_charge_kWh,prod_via_batt_to_load_kWh,own_production_supply_kWh,self_sufficiency_production_traced,cost_opt__annual_prod_traced_self_sufficiency_fraction,cost_opt__annual_own_production_supply_kwh
2024-07-04 19:15:00,356.468,153.75,1000.0,3.5194974,3.85,0.0,1.0,0.0,0.0,309.95897814346125,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,904.404907318139,0.0,3893205.8514938755,50000.0,0.0,8.352885425350724,0.0,1.0,356.468,0.0,0.0,356.468,1.0,,
2024-07-04 19:30:00,378.111,178.25,1000.0,3.5194974,3.85,0.0,1.0,0.0,0.0,288.31597814346134,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,884.8049073181393,0.0,3894090.6564011937,50000.0,0.0,7.2048029966208915,0.0,1.0,378.111,0.0,0.0,378.111,1.0,,
2024-07-04 19:45:00,363.846,187.25,1000.0,3.5194974,3.85,0.0,1.0,0.0,0.0,302.5809781434613,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,877.6049073181391,0.0,3894968.2613085117,50000.0,0.0,6.858510729760608,0.0,1.0,363.846,0.0,0.0,363.846,1.0,,
2024-07-04 20:00:00,342.304,185.75,1000.0,3.8391867,3.85,0.0,1.0,0.0,0.0,324.12297814346135,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,878.804907318139,0.0,3895847.06621583,50000.0,0.0,6.913895742383171,0.0,1.0,342.304,0.0,0.0,342.304,1.0,,
2024-07-04 20:15:00,358.007,155.25,1000.0,3.8391867,3.85,0.0,1.0,0.0,0.0,308.41997814346126,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,903.2049073181391,0.0,3896750.271123148,50000.0,0.0,8.272181218342505,0.0,1.0,358.007,0.0,0.0,358.007,1.0,,
2024-07-04 20:30:00,368.548,185.25,1000.0,3.8391867,3.85,0.0,1.0,0.0,0.0,297.8789781434613,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,879.2049073181394,0.0,3897629.476030466,50000.0,0.0,6.9325567295421,0.0,1.0,368.548,0.0,0.0,368.548,1.0,,
2024-07-04 20:45:00,358.501,157.25,1000.0,3.8391867,3.85,0.0,1.0,0.0,0.0,307.92597814346135,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,901.6049073181391,0.0,3898531.0809377846,50000.0,0.0,8.166970646408101,0.0,1.0,358.501,0.0,0.0,358.501,1.0,,
2024-07-04 21:00:00,336.009,183.0,1000.0,4.0014606,3.85,0.0,1.0,0.0,0.0,330.4179781434613,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,881.0049073181391,0.0,3899412.0858451026,50000.0,0.0,7.017793082774174,0.0,1.0,336.009,0.0,0.0,336.009,1.0,,
2024-07-04 21:15:00,405.349,171.5,1000.0,4.0014606,3.85,0.0,1.0,0.0,0.0,261.0779781434614,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,890.2049073181389,0.0,3900302.2907524207,50000.0,0.0,7.488373960044746,0.0,1.0,405.349,0.0,0.0,405.349,1.0,,
2024-07-04 21:30:00,431.44,171.75,1000.0,4.0014606,3.85,0.0,1.0,0.0,0.0,234.98697814346127,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,890.0049073181392,0.0,3901192.2956597386,50000.0,0.0,7.477473852388203,0.0,1.0,431.44,0.0,0.0,431.44,1.0,,
2024-07-04 21:45:00,391.632,173.0,1000.0,4.0014606,3.85,0.0,1.0,0.0,0.0,274.79497814346126,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,889.0049073181392,0.0,3902081.3005670565,50000.0,0.0,7.423445862125283,0.0,1.0,391.632,0.0,0.0,391.632,1.0,,
2024-07-04 22:00:00,390.669,142.25,1000.0,4.0879419,3.85,0.0,1.0,0.0,0.0,275.75797814346134,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,913.6049073181391,0.0,3902994.9054743745,50000.0,0.0,9.028162630212119,0.0,1.0,390.669,0.0,0.0,390.669,1.0,,
2024-07-04 22:15:00,371.11,211.25,1000.0,4.0879419,3.85,0.0,1.0,0.0,0.0,295.3169781434613,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,858.404907318139,0.0,3903853.310381693,50000.0,0.0,6.079318978213841,0.0,1.0,371.11,0.0,0.0,371.11,1.0,,
2024-07-04 22:30:00,363.155,176.5,1000.0,4.0879419,3.85,0.0,1.0,0.0,0.0,303.27197814346135,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,886.2049073181391,0.0,3904739.515289011,50000.0,0.0,7.276238720383422,0.0,1.0,363.155,0.0,0.0,363.155,1.0,,
2024-07-04 22:45:00,405.591,149.5,1000.0,4.0879419,3.85,0.0,1.0,0.0,0.0,260.8359781434613,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,907.804907318139,0.0,3905647.320196329,50000.0,0.0,8.590342034432602,0.0,1.0,405.591,0.0,0.0,405.591,1.0,,
2024-07-04 23:00:00,374.494,138.0,1000.0,4.0898853,3.85,0.0,1.0,0.0,0.0,291.9329781434613,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,917.0049073181391,0.0,3906564.325103647,50000.0,0.0,9.306203870635319,0.0,1.0,374.494,0.0,0.0,374.494,1.0,,
