DateTime,heatdemand_kWhth,cost_opt__battery_installed,cost_opt__ptes_installed,cost_opt__battery_capacity_kwh,cost_opt__grid_import_kWh,cost_opt__grid_export_kWh,cost_opt__battery_charge_kWh,cost_opt__battery_discharge_kWh,cost_opt__battery_soc_kWh,cost_opt__prod_for_local_demand_kWh,cost_opt__woodchip_boiler_heat_kWhth,cost_opt__heatpump_heat_kWhth,cost_opt__heatpump_elec_kWh,cost_opt__heatpump_on,cost_opt__heatpump_nominal_kwth,cost_opt__heatpump_nominal_kWhth,cost_opt__Q_HP_kWhth,cost_opt__E_elec_HP_kWh,cost_opt__ptes_charge_kWhth,cost_opt__ptes_discharge_kWhth,cost_opt__ptes_soc_kWhth,cost_opt__ptes_volume_m3,emissions_opt__battery_installed,emissions_opt__ptes_installed,emissions_opt__battery_capacity_kwh,emissions_opt__grid_import_kWh,emissions_opt__grid_export_kWh,emissions_opt__battery_charge_kWh,emissions_opt__battery_discharge_kWh,emissions_opt__battery_soc_kWh,emissions_opt__prod_for_local_demand_kWh,emissions_opt__woodchip_boiler_heat_kWhth,emissions_opt__heatpump_heat_kWhth,emissions_opt__heatpump_elec_kWh,emissions_opt__heatpump_on,emissions_opt__heatpump_nominal_kwth,emissions_opt__heatpump_nominal_kWhth,emissions_opt__Q_HP_kWhth,emissions_opt__E_elec_HP_kWh,emissions_opt__ptes_charge_kWhth,emissions_opt__ptes_discharge_kWhth,emissions_opt__ptes_soc_kWhth,emissions_opt__ptes_volume_m3,cost_opt__monthly_power_tariff_rp,emissions_opt__monthly_power_tariff_rp,cost_opt__battery_fixed_cost_rp,emissions_opt__battery_fixed_cost_rp,cost_opt__heatpump_fixed_cost_rp,emissions_opt__heatpump_fixed_cost_rp,cost_opt__ptes_fixed_cost_rp,emissions_opt__ptes_fixed_cost_rp,cost_opt__ptes_emissions_kgco2,emissions_opt__ptes_emissions_kgco2,cost_opt__heatpump_emissions_kgco2,emissions_opt__heatpump_emissions_kgco2,cost_opt__battery_throughput_emissions_kgco2,emissions_opt__battery_throughput_emissions_kgco2,cost_opt__woodchip_cost_rp,cost_opt__heatpump_electricity_source_emissions_kgco2_per_kwh,cost_opt__heatpump_electricity_emissions_kgco2,cost_opt__woodchip_heat_supply_share,cost_opt__heatpump_heat_supply_share,cost_opt__ptes_discharge_supply_share,cost_opt__thermal_revenue_rp,emissions_opt__woodchip_cost_rp,emissions_opt__heatpump_electricity_source_emissions_kgco2_per_kwh,emissions_opt__heatpump_electricity_emissions_kgco2,emissions_opt__woodchip_heat_supply_share,emissions_opt__heatpump_heat_supply_share,emissions_opt__ptes_discharge_supply_share,emissions_opt__thermal_revenue_rp,cost_opt__runofriver_profit_rp,emissions_opt__runofriver_profit_rp,cost_opt__step_cost_rp,emissions_opt__step_cost_rp,cost_opt__step_emissions_kgco2,emissions_opt__step_emissions_kgco2
2024-06-27 20:45:00,143.25,1.0,1.0,20000.0,0.0,618.483,0.0,0.0,19000.0,0.0,143.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,618.483,0.0,0.0,19000.0,0.0,143.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.4617499999999,0.003617,0.0,1.0,0.0,0.0,1420.61025,793.4617499999999,0.003617,0.0,1.0,0.0,0.0,1420.61025,0.0,0.0,-3927.6412200491995,-3927.6412200491995,85.132124,85.132124
2024-06-27 21:00:00,171.5,1.0,1.0,20000.0,0.0,660.8340000000001,0.0,0.0,19000.0,0.0,171.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,660.8340000000001,0.0,0.0,19000.0,0.0,171.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.9385,0.003617,0.0,1.0,0.0,0.0,1700.7655,949.9385,0.003617,0.0,1.0,0.0,0.0,1700.7655,0.0,0.0,-4201.7978367632,-4201.7978367632,91.01635200000001,91.01635200000001
2024-06-27 21:15:00,176.75,1.0,1.0,20000.0,0.0,618.01,0.0,0.0,19000.0,0.0,176.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,618.01,0.0,0.0,19000.0,0.0,176.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.01825,0.003617,0.0,1.0,0.0,0.0,1752.8297499999999,979.01825,0.003617,0.0,1.0,0.0,0.0,1752.8297499999999,0.0,0.0,-4001.1492078479996,-4001.1492078479996,85.62098,85.62098
2024-06-27 21:30:00,186.75,1.0,1.0,20000.0,0.0,617.1990000000001,0.0,0.0,19000.0,0.0,186.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,617.1990000000001,0.0,0.0,19000.0,0.0,186.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.40825,0.003617,0.0,1.0,0.0,0.0,1851.99975,1034.40825,0.003617,0.0,1.0,0.0,0.0,1851.99975,0.0,0.0,-4040.6940484152,-4040.6940484152,85.68117200000002,85.68117200000002
2024-06-27 21:45:00,174.25,1.0,1.0,20000.0,0.0,609.299,0.0,0.0,19000.0,0.0,174.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,609.299,0.0,0.0,19000.0,0.0,174.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.17075,0.003617,0.0,1.0,0.0,0.0,1728.0372499999999,965.17075,0.003617,0.0,1.0,0.0,0.0,1728.0372499999999,0.0,0.0,-3944.7141044952,-3944.7141044952,84.464972,84.464972
2024-06-27 22:00:00,180.25,1.0,1.0,20000.0,0.0,602.7139999999999,0.0,0.0,19000.0,0.0,180.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,602.7139999999999,0.0,0.0,19000.0,0.0,180.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.4047499999999,0.003617,0.0,1.0,0.0,0.0,1787.53925,998.4047499999999,0.003617,0.0,1.0,0.0,0.0,1787.53925,0.0,0.0,-4004.8981710079997,-4004.8981710079997,83.72049200000001,83.72049200000001
2024-06-27 22:15:00,170.0,1.0,1.0,20000.0,0.0,616.52,0.0,0.0,19000.0,0.0,170.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,616.52,0.0,0.0,19000.0,0.0,170.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.63,0.003617,0.0,1.0,0.0,0.0,1685.8899999999999,941.63,0.003617,0.0,1.0,0.0,0.0,1685.8899999999999,0.0,0.0,-4033.6851974399997,-4033.6851974399997,85.31956,85.31956
2024-06-27 22:30:00,172.75,1.0,1.0,20000.0,0.0,627.002,0.0,0.0,19000.0,0.0,172.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,627.002,0.0,0.0,19000.0,0.0,172.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.8622499999999,0.003617,0.0,1.0,0.0,0.0,1713.16175,956.8622499999999,0.003617,0.0,1.0,0.0,0.0,1713.16175,0.0,0.0,-4101.651114944,-4101.651114944,86.706356,86.706356
2024-06-27 22:45:00,173.75,1.0,1.0,20000.0,0.0,619.031,0.0,0.0,19000.0,0.0,173.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,619.031,0.0,0.0,19000.0,0.0,173.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.40125,0.003617,0.0,1.0,0.0,0.0,1723.07875,962.40125,0.003617,0.0,1.0,0.0,0.0,1723.07875,0.0,0.0,-4063.5000676319996,-4063.5000676319996,85.70246800000001,85.70246800000001
2024-06-27 23:00:00,150.25,1.0,1.0,20000.0,0.0,621.856,0.0,0.0,19000.0,0.0,150.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,621.856,0.0,0.0,19000.0,0.0,150.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.23475,0.003617,0.0,1.0,0.0,0.0,1490.02925,832.23475,0.003617,0.0,1.0,0.0,0.0,1490.02925,0.0,0.0,-3812.0486183744,-3812.0486183744,85.678668,85.678668
2024-06-27 23:15:00,152.25,1.0,1.0,20000.0,0.0,613.637,0.0,0.0,19000.0,0.0,152.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,613.637,0.0,0.0,19000.0,0.0,152.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.3127499999999,0.003617,0.0,1.0,0.0,0.0,1509.8632499999999,843.3127499999999,0.003617,0.0,1.0,0.0,0.0,1509.8632499999999,0.0,0.0,-3779.1152005687995,-3779.1152005687995,84.659436,84.659436
2024-06-27 23:30:00,133.5,1.0,1.0,20000.0,0.0,628.145,0.0,0.0,19000.0,0.0,133.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,628.145,0.0,0.0,19000.0,0.0,133.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.4565,0.003617,0.0,1.0,0.0,0.0,1323.9195,739.4565,0.003617,0.0,1.0,0.0,0.0,1323.9195,0.0,0.0,-3770.6169539479997,-3770.6169539479997,86.20896,86.20896
2024-06-27 23:45:00,116.75,1.0,1.0,20000.0,0.0,664.269,0.0,0.0,19000.0,0.0,116.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,664.269,0.0,0.0,19000.0,0.0,116.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.6782499999999,0.003617,0.0,1.0,0.0,0.0,1157.80975,646.6782499999999,0.003617,0.0,1.0,0.0,0.0,1157.80975,0.0,0.0,-3880.5180283256,-3880.5180283256,90.558132,90.558132
2024-06-28 00:00:00,125.0,1.0,1.0,20000.0,0.0,664.025,0.0,0.0,19000.0,0.0,125.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,664.025,0.0,0.0,19000.0,0.0,125.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.375,0.003617,0.0,1.0,0.0,0.0,1239.625,692.375,0.003617,0.0,1.0,0.0,0.0,1239.625,0.0,0.0,-3598.06372465,-3598.06372465,90.6622,90.6622
2024-06-28 00:15:00,164.0,1.0,1.0,20000.0,0.0,644.852,0.0,0.0,19000.0,0.0,164.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,644.852,0.0,0.0,19000.0,0.0,164.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.396,0.003617,0.0,1.0,0.0,0.0,1626.388,908.396,0.003617,0.0,1.0,0.0,0.0,1626.388,0.0,0.0,-3680.716794952,-3680.716794952,88.847656,88.847656
2024-06-28 00:30:00,153.5,1.0,1.0,20000.0,0.0,649.716,0.0,0.0,19000.0,0.0,153.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,649.716,0.0,0.0,19000.0,0.0,153.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.2365,0.003617,0.0,1.0,0.0,0.0,1522.2595,850.2365,0.003617,0.0,1.0,0.0,0.0,1522.2595,0.0,0.0,-3657.095083016,-3657.095083016,89.29804800000001,89.29804800000001
2024-06-28 00:45:00,124.0,1.0,1.0,20000.0,0.0,688.7570000000001,0.0,0.0,19000.0,0.0,124.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,688.7570000000001,0.0,0.0,19000.0,0.0,124.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.836,0.003617,0.0,1.0,0.0,0.0,1229.708,686.836,0.003617,0.0,1.0,0.0,0.0,1229.708,0.0,0.0,-3707.3150684820007,-3707.3150684820007,93.81149600000002,93.81149600000002
2024-06-28 01:00:00,113.5,1.0,1.0,20000.0,0.0,738.886,0.0,0.0,19000.0,0.0,113.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,738.886,0.0,0.0,19000.0,0.0,113.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.6764999999999,0.003617,0.0,1.0,0.0,0.0,1125.5795,628.6764999999999,0.003617,0.0,1.0,0.0,0.0,1125.5795,0.0,0.0,-3088.7014021688,-3088.7014021688,100.055808,100.055808
2024-06-28 01:15:00,88.5,1.0,1.0,20000.0,0.0,748.763,0.0,0.0,19000.0,0.0,88.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,748.763,0.0,0.0,19000.0,0.0,88.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.20149999999995,0.003617,0.0,1.0,0.0,0.0,877.6545,490.20149999999995,0.003617,0.0,1.0,0.0,0.0,877.6545,0.0,0.0,-3013.8970617404,-3013.8970617404,100.91006400000002,100.91006400000002
2024-06-28 01:30:00,187.0,1.0,1.0,20000.0,0.0,766.235,0.0,0.0,19000.0,0.0,187.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,766.235,0.0,0.0,19000.0,0.0,187.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.793,0.003617,0.0,1.0,0.0,0.0,1854.479,1035.793,0.003617,0.0,1.0,0.0,0.0,1854.479,0.0,0.0,-3506.4167848380002,-3506.4167848380002,104.76188,104.76188
2024-06-28 01:45:00,122.25,1.0,1.0,20000.0,0.0,777.5889999999999,0.0,0.0,19000.0,0.0,122.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,777.5889999999999,0.0,0.0,19000.0,0.0,122.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.14275,0.003617,0.0,1.0,0.0,0.0,1212.35325,677.14275,0.003617,0.0,1.0,0.0,0.0,1212.35325,0.0,0.0,-3262.7678332611995,-3262.7678332611995,105.15329200000001,105.15329200000001
2024-06-28 02:00:00,116.25,1.0,1.0,20000.0,0.0,792.59,0.0,0.0,19000.0,0.0,116.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,792.59,0.0,0.0,19000.0,0.0,116.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.9087499999999,0.003617,0.0,1.0,0.0,0.0,1152.85125,643.9087499999999,0.003617,0.0,1.0,0.0,0.0,1152.85125,0.0,0.0,-3228.032506492,-3228.032506492,106.97502,106.97502
2024-06-28 02:15:00,109.25,1.0,1.0,20000.0,0.0,726.149,0.0,0.0,19000.0,0.0,109.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,726.149,0.0,0.0,19000.0,0.0,109.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.1357499999999,0.003617,0.0,1.0,0.0,0.0,1083.43225,605.1357499999999,0.003617,0.0,1.0,0.0,0.0,1083.43225,0.0,0.0,-2969.4514339812004,-2969.4514339812004,98.35577200000002,98.35577200000002
2024-06-28 02:30:00,105.5,1.0,1.0,20000.0,0.0,726.717,0.0,0.0,19000.0,0.0,105.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,726.717,0.0,0.0,19000.0,0.0,105.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.3645,0.003617,0.0,1.0,0.0,0.0,1046.2435,584.3645,0.003617,0.0,1.0,0.0,0.0,1046.2435,0.0,0.0,-2954.9825368195998,-2954.9825368195998,98.366976,98.366976
2024-06-28 02:45:00,101.0,1.0,1.0,20000.0,0.0,745.613,0.0,0.0,19000.0,0.0,101.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,745.613,0.0,0.0,19000.0,0.0,101.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.439,0.003617,0.0,1.0,0.0,0.0,1001.617,559.439,0.003617,0.0,1.0,0.0,0.0,1001.617,0.0,0.0,-3000.1068875844003,-3000.1068875844003,100.71186400000002,100.71186400000002
2024-06-28 03:00:00,96.5,1.0,1.0,20000.0,0.0,756.492,0.0,0.0,19000.0,0.0,96.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,756.492,0.0,0.0,19000.0,0.0,96.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.5135,0.003617,0.0,1.0,0.0,0.0,956.9905,534.5135,0.003617,0.0,1.0,0.0,0.0,956.9905,0.0,0.0,-2888.729429564,-2888.729429564,102.030576,102.030576
2024-06-28 03:15:00,117.75,1.0,1.0,20000.0,0.0,763.543,0.0,0.0,19000.0,0.0,117.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,763.543,0.0,0.0,19000.0,0.0,117.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.2172499999999,0.003617,0.0,1.0,0.0,0.0,1167.72675,652.2172499999999,0.003617,0.0,1.0,0.0,0.0,1167.72675,0.0,0.0,-3004.7490145310003,-3004.7490145310003,103.281604,103.281604
2024-06-28 03:30:00,134.75,1.0,1.0,20000.0,0.0,766.226,0.0,0.0,19000.0,0.0,134.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,766.226,0.0,0.0,19000.0,0.0,134.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.3802499999999,0.003617,0.0,1.0,0.0,0.0,1336.31575,746.3802499999999,0.003617,0.0,1.0,0.0,0.0,1336.31575,0.0,0.0,-3087.921908442,-3087.921908442,103.903828,103.903828
2024-06-28 03:45:00,149.5,1.0,1.0,20000.0,0.0,736.2049999999999,0.0,0.0,19000.0,0.0,149.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,736.2049999999999,0.0,0.0,19000.0,0.0,149.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0804999999999,0.003617,0.0,1.0,0.0,0.0,1482.5915,828.0804999999999,0.003617,0.0,1.0,0.0,0.0,1482.5915,0.0,0.0,-3054.625435985,-3054.625435985,100.30304,100.30304
2024-06-28 04:00:00,161.25,1.0,1.0,20000.0,0.0,752.665,0.0,0.0,19000.0,0.0,161.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,752.665,0.0,0.0,19000.0,0.0,161.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.1637499999999,0.003617,0.0,1.0,0.0,0.0,1599.11625,893.1637499999999,0.003617,0.0,1.0,0.0,0.0,1599.11625,0.0,0.0,-3158.2782268829997,-3158.2782268829997,102.60262,102.60262
2024-06-28 04:15:00,169.0,1.0,1.0,20000.0,0.0,776.067,0.0,0.0,19000.0,0.0,169.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,776.067,0.0,0.0,19000.0,0.0,169.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0909999999999,0.003617,0.0,1.0,0.0,0.0,1675.973,936.0909999999999,0.003617,0.0,1.0,0.0,0.0,1675.973,0.0,0.0,-3268.4558939433996,-3268.4558939433996,105.72517600000002,105.72517600000002
2024-06-28 04:30:00,121.25,1.0,1.0,20000.0,0.0,782.7429999999999,0.0,0.0,19000.0,0.0,121.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,782.7429999999999,0.0,0.0,19000.0,0.0,121.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.60375,0.003617,0.0,1.0,0.0,0.0,1202.43625,671.60375,0.003617,0.0,1.0,0.0,0.0,1202.43625,0.0,0.0,-3081.1580717185993,-3081.1580717185993,105.796604,105.796604
2024-06-28 04:45:00,114.75,1.0,1.0,20000.0,0.0,774.332,0.0,0.0,19000.0,0.0,114.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,774.332,0.0,0.0,19000.0,0.0,114.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.60025,0.003617,0.0,1.0,0.0,0.0,1137.97575,635.60025,0.003617,0.0,1.0,0.0,0.0,1137.97575,0.0,0.0,-3025.2964339463997,-3025.2964339463997,104.61339600000001,104.61339600000001
2024-06-28 05:00:00,157.0,1.0,1.0,20000.0,0.0,776.105,0.0,0.0,19000.0,0.0,157.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,776.105,0.0,0.0,19000.0,0.0,157.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.6229999999999,0.003617,0.0,1.0,0.0,0.0,1556.969,869.6229999999999,0.003617,0.0,1.0,0.0,0.0,1556.969,0.0,0.0,-3242.960889223,-3242.960889223,105.53324,105.53324
