DateTime,cost_opt__grid_import_kWh,cost_opt__grid_export_kWh,cost_opt__battery_charge_kWh,cost_opt__battery_discharge_kWh,cost_opt__battery_soc_kWh,emissions_opt__grid_import_kWh,emissions_opt__grid_export_kWh,emissions_opt__battery_charge_kWh,emissions_opt__battery_discharge_kWh,emissions_opt__battery_soc_kWh,cost_opt__step_cost_rp,emissions_opt__step_cost_rp,cost_opt__step_emissions_kgco2,emissions_opt__step_emissions_kgco2
2024-02-20 18:45:00,0.0,217.41599999609758,7.157987584686379e-10,499.9999999966455,1800.000000002597,235.4465480587984,2.964919852140686e-09,2.9488661303637325e-08,23.3025810249,2169.8333900211023,-1612.9177337885228,1757.9741384497936,0.0,82.40629182057944
2024-02-20 19:00:00,0.0,260.16896249984563,9.234556685956338e-10,382.4810131587044,1417.5189868447717,83.81336033574294,2.954153234996414e-09,2.8701598562647047e-08,20.39435757464517,2149.4390324737155,-1878.1417602677861,607.915066218455,0.0,29.33467611751003
2024-02-20 19:15:00,0.0,318.04175331982714,9.23491465034689e-10,389.42921402184294,1028.089772823807,37.79089826281631,3.030097669385603e-09,2.808081706390437e-08,14.86852817715239,2134.5705043232356,-2297.4840789022087,274.21840063651496,0.0,13.226814391985709
2024-02-20 19:30:00,0.0,315.35645365517945,9.235715857998546e-10,402.7836354274769,625.306137397207,50.63436839029229,3.03138213519189e-09,2.831444868468141e-08,17.530138569530056,2117.0403657805937,-2277.753043225821,367.36538634124423,0.0,17.7220289366023
2024-02-20 19:45:00,0.0,335.61283051374375,9.237738746284462e-10,425.30613738386046,200.00000001422384,51.30828143715348,3.061695854798211e-09,2.8296796836626333e-08,18.02075641495252,2099.0196093925333,-2424.127566133612,372.2599451441924,0.0,17.95789850300372
2024-02-20 20:00:00,20.28799999962251,0.0,1.6889895819286772e-09,2.175253612977067e-09,200.00000001365314,12.641623410634477,3.1980958751186544e-09,2.91397858306387e-08,8.048817496529912,2090.9707919236935,139.26566945028603,86.93858611031298,7.100799999867878,4.424568193722067
2024-02-20 20:15:00,0.0,34.94800000095163,1.5109065772329119e-09,2.59204381249838e-09,200.00000001249646,2.9423137492732253e-08,3.6097773659093946e-09,34.94800005502922,3.075344366462057e-08,2124.1713919452395,-239.89829535525035,0.6989601789098014,0.0,1.0298098122456288e-08
2024-02-20 20:30:00,0.0,66.51600000176151,1.3549075631791915e-09,3.280837310105835e-09,200.00000001050276,2.9230830299721653e-08,3.614687216213497e-09,66.5160000549683,3.0897400894031295e-08,2187.36159196655,-456.5947983815991,1.3303201775576785,0.0,1.0230790604902577e-08
2024-02-20 20:45:00,0.0,139.27200000334886,1.2069287396213567e-09,4.795888434538757e-09,200.00000000685347,2.911475517310613e-08,3.4406753002258483e-09,139.27200005502013,3.0890894148449506e-08,2319.669991987911,-956.0236749060681,2.7854401779562883,0.0,1.0190164310587144e-08
2024-02-20 21:00:00,0.0,175.77199999775425,3.567261518296061e-09,1.3908964724060596e-09,200.00000000885146,2.9148687502762727e-08,3.437548912188504e-09,175.77200005498963,3.0819318150608144e-08,2486.6533920093393,-1123.5251322975462,3.5154401660603884,0.0,1.0202040625966954e-08
2024-02-20 21:15:00,0.0,87.34799999898563,2.5826819215158878e-09,1.650893280966733e-09,200.00000000965412,2.9667706796316284e-08,3.540961301951029e-09,87.34800005554222,3.096370629462734e-08,2569.6339920311393,-558.3236992014315,1.7469601687308647,0.0,1.0383697378710699e-08
2024-02-20 21:30:00,0.0,104.93199999983483,2.059275492803051e-09,1.9937799474551918e-09,200.00000000961666,2.9870016175309556e-08,3.457458319644502e-09,104.93200005570581,3.083497523124774e-08,2669.3193920532267,-670.7196776708631,2.098640170558459,0.0,1.0454505661358343e-08
2024-02-20 21:45:00,183.25599999931723,0.0,1.711481556059295e-09,2.520116827026131e-09,200.00000000872245,164.27314025553372,2.9812687312054647e-09,2.918844349620903e-08,19.981957659616686,2649.3374344213485,1171.3624561717204,1050.4246808985176,64.13959999976103,57.495599089436794
2024-02-20 22:00:00,197.05600000072707,0.0,2.443255110219384e-09,1.8063135097910743e-09,200.00000000923723,179.96207001017675,2.9918224600489988e-09,2.9434676359355516e-08,17.993610549736385,2631.343823899568,1220.9019085869897,1115.3527409606272,68.96960000025447,62.98672450356186
2024-02-20 22:15:00,234.79199999981657,0.0,1.9533775292277823e-09,2.2491801833545225e-09,200.00000000884376,217.37215680018602,3.0026291155868783e-09,2.9516165652479194e-08,18.336677086665993,2613.007146840939,1454.7032362357477,1347.1416660810635,82.1771999999358,76.0802548800651
2024-02-20 22:30:00,704.891999998743,0.0,1.6152003323157901e-09,3.023316941415388e-09,200.00000000735488,677.2733379091111,8.79613764638576e-14,2.9500768907104232e-08,29.07227591619981,2583.934870952763,4367.306695269105,4196.7709088451065,246.71219999956003,237.04566826818888
2024-02-20 22:45:00,928.411999996463,0.0,1.3375227550949803e-09,5.131061597634344e-09,200.00000000349445,903.4287660101746,-6.649626053782665e-14,2.9484250479446623e-08,26.298141072957467,2557.6367299078383,5752.171883863015,5597.908964050455,324.94419999876203,316.2000681035611
2024-02-20 23:00:00,956.7520000049924,0.0,6.2985313030710505e-09,1.374739342464371e-09,200.0000000081033,932.9847909281257,-2.944351576786297e-14,2.9474088192717272e-08,25.018114843524565,2532.6186150923136,5371.803123976984,5238.859534271413,334.8632000017473,326.544676824844
2024-02-20 23:15:00,941.3200000020457,0.0,3.6180895061650037e-09,1.6551373005989876e-09,200.00000000988538,918.086618421241,-7.456031235128502e-15,2.9434663057821163e-08,24.45619116651965,2508.1624239537764,5285.158240219592,5155.2006529253085,329.462000000716,321.33031644743437
2024-02-20 23:30:00,862.2520000007877,0.0,2.676764103881797e-09,1.9883981632984153e-09,200.0000000104399,838.3328137363676,-4.308887773495085e-14,2.939321010032663e-08,25.178090834763708,2482.9843331469256,4841.221118153317,4707.427433142148,301.78820000027565,293.41648480772864
2024-02-20 23:45:00,671.3959999998124,0.0,2.148143664223957e-09,2.4585965796336713e-09,200.00000001002203,646.5294908926571,8.547448773071897e-14,2.9283991910739916e-08,26.175272775396753,2456.809060399347,3769.636363661439,3630.5437603415835,234.9885999999343,226.28532181242997
2024-02-21 00:00:00,1186.415999933677,0.0,499.9999999347909,1.1721794905702153e-09,674.9999999469013,660.709868494236,-1.0803047367259622e-13,2.9199382140188352e-08,27.05908582627702,2429.749974600794,6200.881226644637,3448.215792772017,415.24559997678693,231.2484539729826
2024-02-21 00:15:00,1421.491999934055,0.0,499.9999999351684,1.1718538320433774e-09,1149.9999998841297,895.2521949377103,-3.4598517627271175e-15,2.913942500221969e-08,27.620847464662166,2402.1291271637956,7427.540000058616,4672.101019685554,497.52219997691924,313.3382682281986
2024-02-21 00:30:00,1440.5399999333886,0.0,499.9999999345018,1.1717012127524743e-09,1624.9999998207368,913.9753283209064,6.569164700057084e-14,2.9100379028950806e-08,27.962812324414703,2374.166314867031,7526.935073631125,4769.807734045539,504.188999976686,319.8913649123172
2024-02-21 00:45:00,1470.3359999326074,0.0,499.99999993372046,1.171615401647074e-09,2099.9999997565874,943.5912223943806,-5.331678024425579e-14,2.9077362765901702e-08,28.152397510207113,2346.0139173844445,7682.414683679033,4924.351318402131,514.6175999764125,330.25692783803316
2024-02-21 01:00:00,909.7800001073851,0.0,1.0852981953933527e-07,1.2048993140842314e-09,2099.9999998585045,882.9565720960841,4.879820506009658e-14,2.906570722603294e-08,28.235187297875427,2317.778730114185,4762.930294464383,4623.067512595424,318.42300003758476,309.0348002336294
